2025-12-03 21:26:10;28.326
2025-12-03 21:43:28;33.604
2025-12-03 21:45:14;34.589
2025-12-03 21:46:28;41.911
2025-12-03 21:46:50;60.264
2025-12-04 21:03:28;37.594
